age,annual_income,education_years,work_experience_years,loan_amount,loan_duration_months,interest_rate,debt_to_income_ratio,monthly_expenses,savings_balance,investment_balance,number_of_dependents,employment_stability_years,housing_status_score,marital_status_score,health_risk_index,insurance_coverage_score,spending_score,online_activity_score,device_usage_hours,location_risk_index,previous_default_count,financial_literacy_score,loan_default,loan_to_income_ratio,expenses_to_income_ratio,savings_to_income_ratio,raw_cluster_id,financial_profile_label
54,42558.29061420744,14,4,7919.568370245728,12,4.272535756574696,0.8237779435079259,835.6423394881126,30520.129767553488,17715.23614254045,1,13,3,1,0.0554518129136135,5,49,81,1.6456856785748553,0.1513898542616371,0,88,0,0.1860875579340562,0.23562290517631254,0.7171371154029575,2,0
35,40757.2235425828,15,9,22588.4958365396,24,17.65562200972159,0.2108927153267814,3880.289098857712,3722.6517074704752,35763.87668026073,4,18,3,1,0.7880523529333634,5,32,14,4.308742761180611,0.3555604603604327,0,72,0,0.5542206723904864,1.1424593026471352,0.09133722525483319,1,2
31,96936.12191271847,15,19,46870.10622143817,60,16.413358806903922,0.4915521230951533,3126.6743876264427,15499.400295587837,30386.41059354024,1,16,3,1,0.6904649828287033,1,73,25,10.988610724710544,0.0375624634237684,0,66,0,0.4835153841169768,0.3870599721876691,0.1598929273191219,1,2
22,59188.98387826829,14,10,21822.84381029668,12,9.15350425696472,0.6655259015825462,2256.533485843809,14692.725017078912,1965.3266074890637,3,20,5,3,0.6877920554458088,5,55,73,3.960715482237287,0.3771300875540274,0,90,0,0.36869772684692276,0.4574905675998226,0.24823411476866836,2,0
43,38172.02131715888,16,5,30527.961193849034,24,14.250742357925551,0.5171956508483904,4187.167424645692,8591.023615749093,30295.897920846764,5,1,5,3,0.473751401685332,3,39,63,5.036843094978119,0.999704874516696,1,93,0,0.799747043527042,1.3163046483252905,0.225060746570612,0,1
64,78387.72636599677,16,30,8414.210008259965,24,7.360343183736917,0.4614478561091207,2535.617845997561,18291.396266135176,21561.687628109303,2,7,5,2,0.8327561075670799,2,59,81,5.439498247087324,0.2361270601200182,1,13,0,0.10734091162401543,0.38816554022632827,0.2333451563671027,2,0
59,28569.963214686835,9,28,4077.128149256645,12,15.892290614830074,0.3775576136151219,2691.9169786534376,8221.494537431841,51772.42217514172,5,19,1,1,0.5102047664105838,4,31,2,1.7507971506433553,0.0514005792241316,0,28,0,0.14270680429720448,1.1306631199033321,0.287767067659557,1,2
63,66111.55229068846,16,21,46284.573591918605,60,10.41968672801588,0.5799445043851434,2564.0368053399634,20951.874228336743,34799.32121167797,4,28,1,2,0.9715559948795776,4,97,81,10.66542656717531,0.7179641620447054,0,76,0,0.7000981218593713,0.46540189419229794,0.31691699109124877,2,0
23,39854.13667876096,14,26,35336.02098074117,60,10.467241615960052,0.6947916288289826,3344.2891142611925,18226.19332113812,20893.73537113583,5,21,3,3,0.013329247091627,4,60,53,10.84733854034029,0.0890758507671228,0,12,0,0.8866337079526406,1.0069586927602712,0.4573224974874744,0,1
33,78880.3342400327,15,38,20724.891229370078,48,16.177306381166858,0.7922704847738941,3696.4073037798776,12621.6015568465,8465.135163897683,0,1,2,1,0.8475508480907631,2,24,5,9.926038042249187,0.0894633682424184,0,4,0,0.2627383799655853,0.5623313855438368,0.16000948371287313,1,2
52,57601.225252289456,14,38,19277.707836128277,12,16.923009725831143,0.5597887307415043,2263.021109118814,300.44705818042894,19093.100873539184,2,3,5,2,0.7326466325911953,2,69,9,11.714546296066937,0.2851546762207532,1,78,0,0.33467530858403144,0.47145270244657506,0.005215983807019577,1,2
36,34778.06907345463,11,25,10961.642557732765,12,3.60858331233134,0.2170914217953285,300.0,12594.28504003489,19207.090401323378,2,28,1,1,0.402039492226271,2,87,32,5.922360678760113,0.4576825191740535,0,32,0,0.31518836007199597,0.10351350997654452,0.3621329583719714,2,0
55,54715.66527598579,8,9,13628.30629400522,36,11.8472532229485,0.8577783400346931,4172.4099836612495,11850.896354331944,27051.81457381186,4,1,4,2,0.0167765478711987,5,28,66,6.379946302461424,0.7145562268868433,1,84,0,0.24907503592004318,0.9150746783647313,0.21659055582265205,1,2
41,47911.07306384252,16,37,17970.714246947628,60,15.655598270500294,0.7362204063453544,3912.0673435825047,34465.98426343732,23978.63234520335,5,2,5,2,0.9040957561765196,1,13,45,3.525313422814865,0.1857998566006349,1,74,0,0.37508477889863306,0.9798321164803615,0.7193740832627702,0,1
38,61314.71072759641,15,31,15904.180450272925,60,3.182444711713249,0.1640655134135188,1739.2288251446776,12884.022771910231,20452.162647994985,2,26,2,3,0.6784352879876974,5,67,52,9.363756004233627,0.6905535471621577,0,16,0,0.2593860471907079,0.340387252163006,0.2101293901417921,2,0
18,48407.43564005318,15,21,22216.97316323084,36,9.858150177832798,0.6238912945916169,2990.3634031876504,13640.880714548804,32444.89863072226,0,6,1,2,0.7741551996201564,2,39,68,3.8344481078401,0.7196873529509523,0,88,0,0.4589578619373945,0.7412985291160609,0.2817930868302822,1,2
57,61031.22074097656,8,16,26007.514300976527,36,3.615992489550718,0.7564367994075615,1869.706448395309,4761.313323559871,0.0,3,19,4,3,0.6078213847908563,4,89,28,9.816295422477554,0.5558948227360423,0,96,0,0.4261345912013685,0.367622949505904,0.07801438781254967,2,0
45,85708.92535965255,19,36,33936.01388525046,12,12.607326088869495,0.7424286141567507,1784.169491015797,20843.048852692427,36737.45603425573,4,15,2,3,0.8663089163758642,1,11,62,8.169111189645111,0.3882438734097369,0,42,0,0.39594492338864196,0.24979935056178323,0.243184111400658,1,2
21,34338.059304013936,15,33,40332.27891232175,24,10.51765094586538,0.0744386369243708,1525.0143903960538,22986.305367518267,48886.18834923973,2,21,4,2,0.9991288369505216,5,10,53,1.2017904909245898,0.9953563979242912,1,91,0,1.174564891837295,0.5329413792064088,0.6694118955299052,0,1
60,56813.491680929386,14,15,16407.323786559886,24,17.702731508510055,0.1520352434130745,399.3057393738432,15532.149963106642,0.0,3,22,5,3,0.3461841081403753,4,72,10,2.996780899690608,0.9328865595193008,0,67,0,0.2887927374487941,0.08434033414803373,0.27338840658371866,1,2
43,39553.49621091127,18,20,18914.866718290712,12,6.289462357930982,0.8668994760442466,1211.6957556500483,0.0,43674.56661366784,3,15,4,1,0.0830812479953637,2,75,34,6.45737205485941,0.1768365672991458,1,84,0,0.4782097293607344,0.36761223306953744,0.0,2,0
55,53021.81769408152,10,39,17704.152960119907,36,4.645454564955755,0.1277458275828658,830.4748968544718,6049.101866463725,24444.30273604245,1,20,1,3,0.2337563122777416,2,90,43,7.234111133218339,0.3017711772506121,0,89,0,0.3339031691117618,0.18795467970850174,0.11408703302789537,2,0
39,72509.35792973082,18,19,17359.173613342293,48,10.29756633795357,0.8643403988738634,2746.64889490158,19944.667756290502,9039.335161641162,3,9,5,3,0.0997155870067119,4,79,97,9.847759624129438,0.6624179993919797,0,100,0,0.23940597612469766,0.4545590759576227,0.2750633618300548,1,2
25,53681.79257977067,17,22,29204.927440515225,24,7.825159017977842,0.8208911243723586,1939.5869129604057,35537.0663226734,1338.152595721349,4,23,2,2,0.0725698116549782,4,83,63,4.2870171884711255,0.2759612870552563,2,81,0,0.5440378578475553,0.4335742499831458,0.6619947772769629,0,1
45,67032.96692857062,13,17,26945.36935703344,48,17.920926004027763,0.5459556889786725,3520.730867242732,3300.0983094169005,11893.781653229482,3,11,2,1,0.7815753631610463,4,52,44,6.586196733395773,0.4657533155662765,0,30,0,0.40197190414898454,0.6302685431174854,0.049230974856497675,1,2
44,64080.54166175697,19,2,27183.691016586148,48,17.52284676302085,0.3009973991277988,1970.0163109886653,15079.04201103132,34491.898848394034,2,13,3,1,0.7269113759363192,2,32,95,11.23512564885647,0.6123550734557315,1,5,0,0.424211317689427,0.36891379377918654,0.2353138974795907,1,2
44,58810.1071716995,9,12,17702.156514018145,48,10.229271392060962,0.2944583892273746,2623.783695581226,11424.884395286264,17963.28685658046,5,29,5,3,0.5246518580947563,2,83,89,11.585981343557174,0.1421548650112696,0,92,0,0.3010053435600054,0.5353740345184419,0.19426736227381214,2,0
40,66895.90335382496,19,12,45111.80677741542,24,7.617783391607738,0.2303591240084127,1166.4292464661337,15874.096978948795,20009.98220601775,5,27,4,2,0.3500387156789012,2,59,50,1.0502015883222864,0.1523086261360385,0,99,0,0.6743582867669882,0.20923778969782425,0.23729550216233306,2,0
23,64074.79051738447,10,25,37340.56953214636,24,17.993032410831034,0.4238800722026803,2866.5720993273208,21845.56769190351,23794.79253507177,1,17,3,2,0.7242087502824631,2,15,11,9.446178234985853,0.2673739795804934,1,22,0,0.5827653782498952,0.5368548990042333,0.3409385737433894,1,2
49,78109.62380629787,19,19,8209.639138467224,60,5.680087515900764,0.5348336755044458,2506.9165949915136,30569.53554389932,20204.56130282809,0,19,5,3,0.9285220783118848,1,22,96,9.166405494170773,0.2497777520897021,0,24,0,0.10510406705870337,0.38513819007117805,0.3913670819834949,2,0
36,65681.97543493561,12,10,10272.111846709022,36,10.588435103864454,0.7025869856977497,3447.981712859527,13058.035478127473,31911.62203669861,3,24,5,1,0.2539708806878966,4,85,49,2.1863439256831128,0.2541848600661468,0,92,0,0.1563916398477471,0.6299411715364904,0.1988069845899006,1,2
41,47439.86557816268,17,34,18751.6510312579,60,7.667267926322721,0.8250952492044449,1689.184693000981,12466.055492869004,17059.461432709457,2,3,5,1,0.2106737427728717,5,80,97,5.482914535248925,0.3944533294443192,1,89,0,0.3952720102117992,0.4272823303559796,0.2627759446815829,2,0
25,66710.4060663078,9,27,32350.21028701501,12,12.662975100270293,0.2978353255752837,2572.214544075264,0.0,10793.615649778838,0,21,1,2,0.8820661567038611,4,1,62,4.300459550869501,0.648172410034274,0,27,0,0.48493499282345903,0.46269504787938,0.0,1,2
18,52434.485026440096,19,10,31454.74879672695,36,13.04702147966038,0.283601305410745,3735.0148487172655,10054.884872808176,3271.628858072905,1,19,4,3,0.5781542996819166,3,30,41,9.719351152247508,0.5867124087111749,1,1,0,0.5998866734528983,0.8547843687604944,0.19176091588842722,0,1
43,67021.42852876525,17,22,44174.75827294168,12,8.662928251877702,0.8620126333904212,3676.7858984750583,21289.944706015704,7235.496741054418,2,18,2,2,0.0312681565398885,3,16,25,7.350269720726519,0.4184823942984902,0,29,0,0.6591139467279798,0.6583182685036922,0.3176587723264981,0,1
56,98968.62041676012,17,1,11054.61030823342,24,10.02399996131582,0.0905067913256638,3286.422186667322,1577.9222681019746,36783.54520041628,5,20,3,2,0.0034299741960263,3,68,86,6.0662383826970485,0.5115812819228329,0,70,0,0.111698134839933,0.39848050901323145,0.01594366235941546,2,0
63,69680.34541162798,11,25,13850.641855564423,24,5.396282855356153,0.0855180608834574,3525.786272991441,26907.07079134641,25914.61405732831,2,2,5,1,0.9569130283106816,2,43,46,11.966578522709275,0.3055177352860938,0,29,0,0.19877401258193367,0.6071932483393928,0.3861500776495328,2,0
53,52231.52137332289,8,19,11177.15901599749,24,3.7781470752481,0.1867194109140011,2122.631776122845,28484.747764940654,18652.72498676587,5,20,3,2,0.4998965209482147,4,21,76,5.976292056177936,0.0155863043515482,1,75,0,0.21399259914543087,0.48766684645114866,0.5453555059472031,2,0
27,47060.76677356484,11,8,34255.28509096645,36,16.331628318441595,0.7072872544241877,2226.4161852249063,6090.206140935443,26702.064647693536,1,11,2,2,0.2582531864012972,3,13,44,4.554205881005853,0.4076910990496982,0,51,0,0.7278947505421536,0.5677126841398269,0.1294115365828773,1,2
52,53382.94321707834,13,26,9320.226925836929,12,11.5100931617663,0.7311000566637779,2953.1048861362046,14107.060508930204,0.0,0,29,2,3,0.7935726480890667,1,89,78,10.244588155837535,0.4876014712474437,0,61,0,0.17459185208160627,0.6638311134238346,0.2642615723071832,2,0
30,54185.18164124691,16,10,46593.72991485016,24,4.58762141401887,0.3358956867319896,2251.7601146076727,17810.212939341865,6698.469554601052,3,25,5,3,0.364073989772536,1,99,67,4.865094643218361,0.1343343830997241,0,80,0,0.8598980109237472,0.49868101493495814,0.328691579503433,2,0
38,66285.69969681477,9,3,31826.49977501316,60,7.616786838553669,0.3778861929716215,3178.8024505998737,29814.088301414173,0.0,3,20,3,1,0.4417984816563494,1,61,96,5.523981213214495,0.9014717504596468,0,58,0,0.4801412660737519,0.5754729840926985,0.44978160354014984,2,0
53,38198.46393282969,10,38,29316.23407927035,60,11.902283889084226,0.7295626573726582,3803.383402917464,30227.968084120817,0.0,4,14,5,3,0.7567714106027417,1,39,92,7.461113874131617,0.6916280964761901,1,95,0,0.7674715436416933,1.1948281720245753,0.7913398857418812,0,1
54,58482.652911768695,19,30,33679.18684755592,36,6.397650662035238,0.8392132781159224,2736.401580481339,0.0,8775.218712215637,3,28,1,3,0.020288705089045,4,48,17,7.831218518437628,0.4982953961792148,0,68,0,0.5758833631977478,0.5614796410709368,0.0,2,0
48,21498.15103180467,11,20,6454.170149316014,36,7.484896636599184,0.4977838724730324,1347.3627035811796,7688.29205725021,22257.771964135307,1,2,4,3,0.7187980735446754,2,42,69,1.6813229825384193,0.763929980113326,1,28,0,0.3002197788901763,0.7520810705559964,0.35762573469113884,2,0
27,84471.2119499082,8,34,32713.659429963405,48,10.121975839434016,0.4131617580138379,3229.663045619702,0.0,28263.267029128867,3,25,5,3,0.5236609259989863,5,12,74,1.5259511645166248,0.5468162746730996,1,66,0,0.3872758384165572,0.4588066828071423,0.0,2,0
55,66269.12738468997,12,16,42636.273225345365,48,11.576868438377506,0.7769328600543784,1433.5266319068262,11250.639682405696,30663.18906919541,2,6,5,3,0.0696476358657186,1,45,93,4.179526905593539,0.819141309337442,0,72,0,0.6433806345124071,0.25958270859706734,0.16977196058575098,1,2
54,42395.48796154474,17,19,3225.0200048947627,48,9.542346887173291,0.7429226924082561,2766.284555506411,19269.636635532406,0.0,5,27,5,2,0.4825410274367814,5,9,89,3.327974304948113,0.721307686160238,0,33,0,0.07606988762153298,0.7829940463519884,0.4545209304587112,2,0
25,50035.34374444792,18,15,33061.707208290645,48,16.64712999503205,0.5695678812376892,1929.088713907216,19558.696598034785,36475.25228073123,1,22,4,2,0.2571013507739866,3,72,78,3.4454508751872703,0.7427835485881472,0,87,0,0.6607670645204526,0.4626542526642537,0.39089761625161373,1,2
24,79682.55334817825,19,0,36446.32853429717,36,12.392778228997573,0.7364269256931701,2317.1232483111453,12458.993567685364,22574.119445686567,2,22,4,3,0.9662304113998584,1,9,10,7.948540449133857,0.4469657609910964,0,19,0,0.4573940844370599,0.3489531624097918,0.15635786058768672,1,2
53,65008.85694100409,8,24,39818.82435139284,48,3.3060235435521457,0.2307591435399397,3423.907693726269,14227.927227825512,18990.857297202496,1,10,4,2,0.3985283521435002,5,18,96,10.803809093864707,0.7318182149172245,1,81,0,0.612513836192023,0.6320199163323517,0.21886136593260574,2,0
19,44387.20241953941,14,19,20707.815189754558,60,11.518320876459944,0.4685498965274369,2343.897903024544,20378.207216395647,19622.95907933961,0,20,4,3,0.2571533612331358,3,55,95,11.817855594915027,0.7129561957241587,0,91,0,0.4665267027650947,0.6336685644309275,0.4591009594113344,0,1
37,74426.5869722244,8,34,18953.87814153443,36,16.377914881706253,0.3648731367342616,2996.1277043942964,11643.485488851711,8037.928467116984,4,4,1,2,0.12673693900779,2,93,100,4.158108285818561,0.1430770975280679,1,62,0,0.2546654214925631,0.48307377666195045,0.1564425558462999,1,2
60,85196.85115762199,11,34,10672.458079267326,48,15.214414027772635,0.7790820259685958,3884.233514264277,27860.15018165304,35369.44402811301,3,27,2,2,0.0866745155683766,3,45,92,1.6498012746949948,0.1589533318447441,0,65,0,0.1252682221731681,0.5470953625379542,0.327009153543823,1,2
57,79632.74167480637,11,32,29150.34580809776,36,16.01127472478641,0.0797346776900966,3632.8839144651984,13198.269716745706,11658.761765886402,3,19,1,1,0.8383919376273549,3,2,43,9.66727311644583,0.136943683271481,1,21,0,0.3660598039828652,0.5474457623424326,0.16573923538439816,1,2
45,50373.860733657646,13,12,5673.546071545166,12,13.936007733485916,0.0707652136958919,1593.4744591264196,6819.773531309098,0.0,2,9,5,1,0.8023639595946194,2,69,36,7.935862753318544,0.0631051167768219,0,45,0,0.11262877192484766,0.37959555275342916,0.13538318151486092,1,2
33,40465.343347959424,9,30,16757.12756435563,60,12.671978676537996,0.2694256606710798,1193.7753411960834,19074.18657901913,30864.845610187385,3,6,3,3,0.0844093635728272,4,36,13,8.307877884095323,0.3140673432709522,1,76,0,0.41411059879714707,0.3540141491243616,0.47137093129301216,1,2
38,39447.64416590393,14,17,38002.58850415536,36,14.262252023172517,0.8428226831143141,2479.8652728628167,15155.739600372995,1162.83727461343,3,29,4,3,0.9688745290684536,3,100,21,1.7329265945468488,0.1036614790426718,1,63,0,0.9633677576366505,0.7543766910186004,0.38419885194241,0,1
22,72352.00784402693,13,3,27035.406000790696,36,10.548160653610166,0.3399994251076187,3761.64265380745,40315.62319612272,29283.74601387972,3,25,4,2,0.8238030906491552,5,58,81,8.925925378060162,0.7038522868079711,0,42,0,0.3736649031091488,0.623890244248639,0.5572149881871039,0,1
49,53717.42646811045,15,13,13411.35098473292,60,15.37233403193271,0.7225770958840833,3448.4903007289,25656.78959253367,31842.77616660544,0,15,3,1,0.4979379385605337,2,52,91,10.647469296545996,0.78515554466971,1,3,0,0.24966480835962274,0.7703623633815241,0.4776250702882224,1,2
24,63455.24895783031,9,31,6468.324293041649,12,6.902966416686082,0.2648955196328731,777.6063546717812,0.0,7246.215098330036,1,25,1,3,0.1811621042055249,1,91,14,1.1918191601003183,0.4881381768049037,1,57,0,0.10193521259904324,0.14705286653689673,0.0,2,0
36,54246.377120695644,18,20,9070.71286886334,36,11.15865174916472,0.8888152398735998,1486.133592799315,0.0,16341.106800790552,3,23,3,3,0.1167253225351881,3,43,60,1.92626166264298,0.5240103556829409,1,39,0,0.16721324723089673,0.3287519657564016,0.0,1,2
20,72929.48118851235,19,26,6891.003699657427,48,5.628065473500596,0.3699620206263942,3168.625709268548,7286.148913808762,32047.60182039433,4,8,1,1,0.2036738744300438,1,61,16,11.763654893311818,0.7974722982928557,0,20,0,0.09448858798056113,0.5213736323303495,0.09990677014382018,2,0
29,38181.15420993697,14,15,31859.028963719986,24,6.32599601091248,0.1139847283133214,2007.546921877081,19833.51433879305,32127.93951169429,5,16,5,3,0.7703313878237875,3,47,2,1.877313140824337,0.6187574010499934,0,97,0,0.8344176498317697,0.6309542904351277,0.5194582183068528,0,1
47,57905.28760609961,8,31,31757.310462830515,36,3.545848840398331,0.5703457023077344,3417.4992666984017,35707.44279993071,32371.8117549121,0,2,2,3,0.957632374589374,1,86,69,2.542862022198664,0.1988370053179449,0,57,0,0.5484354154124825,0.7082253261455335,0.6166525420412448,0,1
30,65973.24998226069,8,31,39734.49440181365,36,10.669437247613365,0.7601125671367692,1827.3600509819016,5899.334183282033,17359.622831216766,1,16,3,3,0.0789902838088467,4,55,70,3.6819189532864662,0.0829132145437615,1,42,0,0.6022819008082475,0.33238199751685793,0.08942009352075703,1,2
55,49501.60231464832,17,35,23173.051437810165,24,14.67599219868926,0.784446101436663,1461.5724712469878,0.0,9089.765205170035,5,17,5,3,0.6412658718562777,4,88,68,7.107010694128071,0.7619989821048938,0,6,0,0.46812730001171876,0.3543091301061546,0.0,1,2
54,38207.97636875225,15,14,21531.30131553935,36,3.613531200215803,0.3660041549946237,2053.6275284643334,31154.28932445913,33067.161817453394,0,29,3,2,0.54139208887838,4,48,37,5.939416695518085,0.5740202833395319,0,10,0,0.5635289633697628,0.6449839191621334,0.815387054885695,0,1
23,49379.74559160713,14,26,30739.030683381763,60,5.503745796870924,0.4473084228689526,1325.4876909348034,9107.495919440164,6180.902321984126,4,14,1,1,0.4071058308826547,5,5,51,2.225436600721595,0.5730799651616819,1,4,0,0.6225028159846646,0.32211288455728887,0.18443788663399124,2,0
50,42005.17633833473,10,21,31485.383075642487,24,3.203971234709686,0.1748887546613969,3067.980237276328,10598.779056620162,11855.932160982884,5,4,1,3,0.2659882924496388,3,40,49,4.025344093904773,0.9189826674072794,0,15,0,0.7495595976562613,0.876457762033418,0.25232078473498787,0,1
37,48852.53465155126,15,0,27176.77723316212,48,7.61123398525499,0.5959142887956212,922.858555135009,25396.5527385335,18660.599407249458,2,13,4,2,0.9332888721190716,1,85,65,8.375763490792862,0.5839763789869719,1,85,0,0.5563022968409921,0.22668839479075947,0.5198615162893511,2,0
43,29929.90612256309,15,22,13986.077964351158,60,10.464779346397494,0.8203584764604278,823.303749463749,6127.561838243191,18902.06268202613,0,11,1,3,0.2922951195502471,5,25,34,6.430558100642961,0.480330908177415,0,24,0,0.4672944147261308,0.33009274914220577,0.2047304062081184,1,2
23,67694.23229549915,8,14,32849.19487683952,60,11.522225202286805,0.1691632513140275,2325.911733737552,7591.881153040056,40009.62513758685,5,22,5,3,0.283220270104379,2,70,36,9.456332604371198,0.8773031122946315,0,35,0,0.4852584003530179,0.412308993815214,0.11214960116395063,1,2
23,57691.468049303,19,7,1000.0,36,15.81486255309792,0.5991197347548549,2633.176029210445,2404.29084545128,32758.42474298834,2,29,2,2,0.2306170513935399,5,82,22,8.161695700681694,0.4677172640917346,2,40,0,0.017333585603080896,0.5477085853235987,0.0416749811843335,1,2
43,45961.48274914071,10,12,4982.848542375436,24,13.8610579625254,0.1275513477849863,402.8024071049376,15819.834266427424,19216.667169962184,2,21,5,3,0.4736061712947469,5,23,75,1.843679838211572,0.5045024460667088,0,100,0,0.10841357250313241,0.10516694841289949,0.34419764812141945,1,2
62,64271.597114633885,15,20,29183.86946341073,12,10.282464070107174,0.2445903398867384,3359.694830103942,20546.019608128878,28266.74566411928,4,26,2,2,0.8167458830505543,4,48,43,0.6605539041566496,0.1275468617156409,0,19,0,0.45407101695884117,0.627280786088755,0.31967495021919706,2,0
32,70068.7584163187,17,17,27560.02122922481,36,12.62539700963141,0.2409353589385096,1240.6087682485197,32590.05572250101,29385.330617271946,0,29,1,3,0.9985165263139704,2,17,38,1.015610972657663,0.8111960604615824,0,86,0,0.3933282371791849,0.21246709026194263,0.46511535895733713,1,2
22,48470.08051811656,11,39,31636.382671012954,12,4.880871735681691,0.0500715602164165,1990.9130646617723,25955.461280297564,33886.25774409606,0,27,1,3,0.5562673953277255,1,43,33,0.9030066614889738,0.7703975313990635,2,48,0,0.6526991977904449,0.4929011159164795,0.5354944948068787,2,0
27,57734.99106905724,13,11,23711.507833432846,48,10.331663809708944,0.2386392041338552,2162.564946953731,7947.2586499470335,0.0,2,20,1,3,0.0852314510634971,1,81,78,8.207165047084763,0.0623904511057848,0,40,0,0.4106956179324829,0.4494809626350311,0.1376506430985892,2,0
36,60966.22022518729,11,28,21101.824126597094,12,13.16616831451318,0.0846060054617248,3977.659935505767,21443.77072468274,12189.573876821394,3,25,4,1,0.3107700934203298,5,41,7,5.792451162993418,0.0539448380270028,0,64,0,0.34612321460399786,0.7829240364543621,0.3517320025003545,1,2
41,84572.03273894475,16,17,13212.79134284431,12,6.339201586280581,0.1028641894524434,3046.686435389578,6387.1577975650325,13004.064908399498,1,23,2,3,0.1223749543281235,3,48,8,0.5513575109264812,0.9239303527680592,0,35,0,0.1562312139715181,0.4322970140439729,0.0755232857803097,2,0
45,54159.14395376852,17,0,19222.578300394576,12,11.376048819059797,0.6354078360404785,2552.2243203992,15186.66923977792,33854.188595718544,1,27,1,1,0.9370201198109468,4,76,82,10.643408993751414,0.6447167459440852,1,28,0,0.35492766127919984,0.565494385785234,0.2804082216059694,2,0
55,44972.9950045514,13,1,36047.47370194368,12,17.16556241594322,0.5998716345673231,2468.3842255226364,17929.567431563293,9158.558681472248,3,8,4,2,0.8139817029757553,3,45,63,6.201753816032506,0.3992831336603356,1,37,0,0.8015359817218215,0.6586310452144435,0.3986740805176255,0,1
46,63228.00284397488,17,12,21993.652315735828,12,5.706914206791546,0.2254037724386724,2736.6467821961887,16975.84838605124,6554.526730157153,5,0,3,1,0.5429662355508399,2,32,84,11.42198283471058,0.0438986765823639,0,58,0,0.34784670282894514,0.5193863463850279,0.26848623430257373,2,0
26,38358.26365733251,18,20,7865.497117010742,36,16.292674362289056,0.6517671381346021,3701.384598449161,26360.81289865169,8210.131793214008,2,19,3,1,0.1118362498528663,5,81,30,4.436271158428351,0.0358453187302716,2,70,0,0.20505352346696187,1.1579412347279,0.6872264379363427,0,1
50,76018.92058176908,17,33,32337.87447499072,24,10.814641264549849,0.2946242326851963,1385.5864169896695,15579.813398848964,29129.49178488971,4,20,1,1,0.6908442548252853,1,9,39,2.999794990514605,0.0990085618213092,1,86,0,0.4253924447691515,0.21872235065468087,0.20494652225547816,2,0
56,39457.97357428502,15,11,26375.62661768577,36,3.491885124860448,0.8274213746811778,2238.5274685344702,21094.08973797364,24957.932396238764,3,13,1,1,0.0073928176828741,4,62,70,5.805492784574138,0.5488949446536954,0,26,0,0.668448585379836,0.6807833040853363,0.5345963775423271,0,1
33,42360.94934204221,16,31,17521.196480237555,36,12.257907278767885,0.0517583513746935,3486.274029489905,26321.124077755136,11562.839825194484,3,4,2,3,0.8303944527671766,1,53,32,2.0651513381623583,0.0370506644583727,1,59,0,0.41361670954924035,0.9875909063340645,0.6213534986014126,0,1
19,51088.21079235088,10,35,16544.488268942525,48,13.3621420795397,0.8757427733828985,1360.472723249414,19809.688508564323,29071.885910156925,2,0,1,2,0.3550485711855454,2,43,91,8.539620569947012,0.4487836065620918,0,87,0,0.32384160674931345,0.3195585131244664,0.38775459546002156,1,2
48,84503.58478810333,18,0,14322.58181314504,36,10.515526045858596,0.8799992687456445,3648.7667967695847,9671.177367826846,50478.07229730136,3,23,4,3,0.7379735617554383,5,17,50,1.4205780276789677,0.0898961289353685,1,3,0,0.16949081922452852,0.5181460842285975,0.11444694792626577,2,0
29,77606.50323093425,13,32,26315.856231586647,48,3.009756623894099,0.1447301957757954,1622.7067871074917,0.0,12253.392385319785,2,6,5,3,0.1425544325775577,2,23,91,1.5574572874296018,0.7953778646635656,0,70,0,0.33909344109060496,0.2509130115983385,0.0,2,0
38,69130.27757361534,18,1,13962.276418449785,48,12.1720495755915,0.746957942926319,1492.2491708278149,21798.904026950167,1657.9986890115251,2,3,5,1,0.3514491271512384,2,90,24,3.6009594607315805,0.988579482292286,0,86,0,0.20197049554128663,0.2590325206037978,0.3153307753427865,1,2
28,77787.08730091841,16,21,26841.02161269671,36,17.75365597158666,0.1400981038864196,2290.987222531903,15752.859248048717,10650.546631440462,0,7,5,2,0.9397401492840528,4,81,64,6.659955715035248,0.5066956763967466,0,46,0,0.3450575480331657,0.353424297326251,0.20251252225332683,1,2
60,45349.8145884104,16,8,38337.49188035901,48,3.9796387854814057,0.4529238481570741,3384.8674884412235,32552.126891488784,54648.8880930732,2,27,1,1,0.2605996802491204,1,44,81,1.3167602431495582,0.8651759781313312,0,16,0,0.8453726267307946,0.8956687084598384,0.7178006610815958,0,1
57,43961.21679583388,19,16,16792.11303685409,60,12.251592976736353,0.2251312877089145,2561.921659568241,22162.16510276414,25417.79697839998,4,19,2,2,0.1986302885351806,3,19,32,5.055952026453293,0.2118252421016019,2,19,0,0.3819756198933385,0.6993223153398327,0.5041299290165326,0,1
29,69899.78652233505,10,15,1000.0,48,6.5129454672685005,0.7458440723241704,2282.7350218941324,24374.89740399361,20751.196902052303,3,11,5,3,0.7560961200582306,2,69,27,0.6059969050347365,0.6222494568736453,0,10,0,0.01430619533695529,0.39188703750871645,0.34871204357977703,2,0
62,39398.636314820425,14,31,46557.46523945159,60,16.31251634561594,0.5341323816987011,2595.1851286470423,11244.08792971524,40497.26738492613,5,28,5,2,0.656510074072853,3,31,44,0.5970309515496672,0.865576117400857,0,13,0,1.1817024545577546,0.7904390724318004,0.2853928201947842,0,1
